case_id,best_start_distance_km,min_charge_s,max_charge_s,min_heat_kWh,max_heat_kWh
21696,nan,nan,nan,nan,nan
21697,36.400,1060.920166,1065.022583,3.106458,3.352354
21698,nan,nan,nan,nan,nan
21699,nan,nan,nan,nan,nan
21700,nan,nan,nan,nan,nan
21701,nan,nan,nan,nan,nan
21702,nan,nan,nan,nan,nan
21703,nan,nan,nan,nan,nan
21704,nan,nan,nan,nan,nan
21705,nan,nan,nan,nan,nan
21706,nan,nan,nan,nan,nan
21707,39.000,1003.698486,1006.698608,3.157514,3.584942
21708,37.805,905.794800,908.149414,3.166281,3.492948
21709,39.000,1035.683716,1036.783569,3.126382,3.233049
21710,33.910,927.449463,959.612549,3.191378,4.087790
21711,38.715,907.898804,908.426208,3.165333,3.232000
21712,nan,nan,nan,nan,nan
21713,30.500,1020.043640,1049.536377,3.082338,3.889673
21714,32.400,914.635864,935.192139,3.226881,3.982612
21715,nan,nan,nan,nan,nan
21716,36.540,935.012512,940.436279,3.177351,3.773335
21717,36.700,933.537415,934.845520,3.148971,3.642071
21718,22.614,1033.912109,1043.451782,3.129319,3.679319
21719,30.170,979.540283,1001.028870,3.225300,3.976967
21720,28.550,1074.081787,1075.752808,3.161075,3.244409
21721,35.305,967.852356,978.535950,3.166174,3.827200
21722,31.080,1064.110352,1067.951050,3.102214,3.303881
21723,nan,nan,nan,nan,nan
21724,nan,nan,nan,nan,nan
21725,nan,nan,nan,nan,nan
21726,34.355,949.658691,976.404541,3.159361,4.000355
21727,30.150,989.768188,1026.920410,3.183381,4.082421
21728,38.554,897.729553,898.780823,3.210455,3.323788
21729,37.265,923.257019,924.937012,3.168274,3.529576
21730,31.380,963.703308,991.158813,3.226463,4.051856
21731,nan,nan,nan,nan,nan
21732,39.000,1026.651001,1031.229736,3.115808,3.540808
21733,31.665,1073.082520,1074.914551,3.137886,3.234553
21734,nan,nan,nan,nan,nan
21735,nan,nan,nan,nan,nan
21736,nan,nan,nan,nan,nan
21737,nan,nan,nan,nan,nan
21738,33.955,874.985840,904.191040,3.146504,4.004020
21739,37.660,922.200195,923.789734,3.175118,3.490118
21740,27.750,947.692932,978.940979,3.089356,3.952793
21741,30.610,1070.759155,1073.094116,3.178946,3.302493
21742,nan,nan,nan,nan,nan
21743,28.355,979.834473,1006.784668,3.202989,4.001426
21744,nan,nan,nan,nan,nan
21745,36.785,954.034302,954.289734,3.105388,3.577624
21746,nan,nan,nan,nan,nan
21747,34.700,971.804382,1003.002686,3.162519,4.032807
21748,32.950,965.017334,982.515869,3.161872,3.888872
21749,35.945,962.896118,980.189270,3.194916,3.929883
21750,33.900,1076.941772,1077.970093,3.075707,3.129040
21751,34.115,1020.503113,1043.299072,3.169507,3.924476
21752,38.084,913.246460,914.840881,3.152815,3.394482
21753,36.500,991.544434,1002.411011,3.129783,3.789891
21754,37.080,1033.605713,1040.710938,3.158892,3.766226
21755,nan,nan,nan,nan,nan
21756,24.475,1076.464600,1077.677979,3.147839,3.202839
21757,30.870,964.070496,983.693237,3.221467,3.963781
21758,20.164,1040.700684,1050.052002,3.174971,3.631111
21759,38.604,935.686340,936.097473,3.144141,3.244141
21760,36.135,910.651367,927.146118,3.220898,3.933230
21761,26.495,1064.107422,1068.074463,3.158344,3.356677
21762,21.235,1007.604553,1038.088379,3.154156,3.940431
21763,34.955,957.136047,981.529663,3.158143,3.970932
21764,38.924,905.077393,905.247375,3.185438,3.205438
21765,nan,nan,nan,nan,nan
21766,nan,nan,nan,nan,nan
21767,35.925,908.095459,917.213989,3.157624,3.781719
21768,nan,nan,nan,nan,nan
21769,nan,nan,nan,nan,nan
21770,32.835,1012.166931,1039.111572,3.149921,3.947491
21771,39.000,974.065491,975.545898,3.177274,3.717274
21772,nan,nan,nan,nan,nan
21773,29.500,934.226318,955.836487,3.128172,3.899044
21774,nan,nan,nan,nan,nan
21775,36.860,918.028748,920.600464,3.202887,3.723466
21776,nan,nan,nan,nan,nan
21777,nan,nan,nan,nan,nan
21778,nan,nan,nan,nan,nan
21779,nan,nan,nan,nan,nan
21780,nan,nan,nan,nan,nan
21781,nan,nan,nan,nan,nan
21782,nan,nan,nan,nan,nan
21783,35.215,963.965088,992.846191,3.192783,4.048055
21784,nan,nan,nan,nan,nan
21785,38.045,953.860474,954.200439,3.173209,3.443209
21786,nan,nan,nan,nan,nan
21787,36.365,865.520203,877.006165,3.169533,3.793054
21788,nan,nan,nan,nan,nan
21789,nan,nan,nan,nan,nan
21790,nan,nan,nan,nan,nan
21791,nan,nan,nan,nan,nan
21792,38.075,832.776428,834.387451,3.227154,3.448820
21793,39.000,995.021606,996.766174,3.179563,3.519562
21794,nan,nan,nan,nan,nan
21795,31.900,921.816345,939.782043,3.190830,3.921384
21796,nan,nan,nan,nan,nan
21797,nan,nan,nan,nan,nan
21798,nan,nan,nan,nan,nan
21799,33.560,918.081604,944.227783,3.160475,3.984020
21800,nan,nan,nan,nan,nan
21801,nan,nan,nan,nan,nan
21802,35.275,1003.002747,1031.594482,3.158780,3.985353
21803,37.800,894.589233,897.030579,3.170682,3.452349
21804,nan,nan,nan,nan,nan
21805,nan,nan,nan,nan,nan
21806,36.135,1067.577881,1070.518311,3.069964,3.234964
21807,36.025,870.394287,875.885925,3.163816,3.690892
21808,nan,nan,nan,nan,nan
21809,nan,nan,nan,nan,nan
21810,nan,nan,nan,nan,nan
21811,37.330,937.217712,938.346252,3.182123,3.575456
21812,36.290,1037.835083,1045.462646,3.142345,3.681249
21813,nan,nan,nan,nan,nan
21814,nan,nan,nan,nan,nan
21815,nan,nan,nan,nan,nan
21816,nan,nan,nan,nan,nan
21817,nan,nan,nan,nan,nan
21818,nan,nan,nan,nan,nan
21819,33.655,1011.081970,1026.701172,3.170692,3.865886
21820,19.400,991.867371,1026.122803,3.195293,4.021960
21821,28.575,952.491821,985.409424,3.086700,3.967342
21822,nan,nan,nan,nan,nan
21823,nan,nan,nan,nan,nan
21824,nan,nan,nan,nan,nan
21825,35.655,955.431763,969.321411,3.166802,3.870172
21826,39.000,1024.226440,1028.911499,3.105228,3.545047
21827,nan,nan,nan,nan,nan
21828,nan,nan,nan,nan,nan
21829,nan,nan,nan,nan,nan
21830,nan,nan,nan,nan,nan
21831,38.130,898.432251,900.327454,3.153669,3.383669
21832,31.400,937.482178,958.859253,3.085960,3.862644
21833,34.355,1003.664978,1038.428955,3.140748,4.025063
21834,36.365,942.258728,942.948181,3.136210,3.668159
21835,30.860,856.048096,878.821716,3.113883,3.894780
21836,22.950,957.916626,981.834229,3.069167,3.834727
21837,nan,nan,nan,nan,nan
21838,30.700,1068.130493,1071.054688,3.161244,3.315945
21839,nan,nan,nan,nan,nan
21840,28.155,997.500488,1028.534424,3.203332,4.026443
21841,30.935,982.150085,1006.626648,3.174630,3.960332
21842,37.311,1046.176025,1052.856689,3.090082,3.521275
21843,nan,nan,nan,nan,nan
21844,39.000,995.270325,997.014160,3.137004,3.468671
21845,34.320,939.890137,971.488708,3.177266,4.065336
21846,nan,nan,nan,nan,nan
21847,37.115,880.490479,884.589233,3.158425,3.585092
21848,18.660,986.188477,1022.050110,3.169146,4.010812
21849,nan,nan,nan,nan,nan
21850,nan,nan,nan,nan,nan
21851,nan,nan,nan,nan,nan
21852,37.705,934.027954,935.196899,3.165376,3.528710
21853,nan,nan,nan,nan,nan
21854,nan,nan,nan,nan,nan
21855,31.360,968.505798,987.867310,3.177719,3.918015
21856,26.850,1019.672241,1041.611572,3.056135,3.788694
21857,nan,nan,nan,nan,nan
21858,nan,nan,nan,nan,nan
21859,24.255,1004.070984,1035.681396,3.166454,3.974841
21860,35.360,1029.582642,1038.451660,3.084035,3.700896
21861,nan,nan,nan,nan,nan
21862,nan,nan,nan,nan,nan
21863,nan,nan,nan,nan,nan
21864,nan,nan,nan,nan,nan
21865,36.080,980.952820,989.625793,3.142635,3.782470
21866,32.505,1058.566284,1063.192261,3.165196,3.433530
21867,nan,nan,nan,nan,nan
21868,29.020,979.023682,1001.029602,3.138301,3.892885
21869,nan,nan,nan,nan,nan
21870,nan,nan,nan,nan,nan
21871,37.035,947.716370,948.331665,3.199123,3.734124
21872,32.780,938.493774,969.673645,3.217949,4.095055
21873,nan,nan,nan,nan,nan
21874,35.680,935.286865,938.009827,3.132360,3.699863
21875,19.535,1058.569336,1064.198486,3.151000,3.400488
21876,39.001,1004.626770,1008.301880,3.132484,3.611199
21877,29.225,997.734131,1035.710938,3.190183,4.080183
21878,nan,nan,nan,nan,nan
21879,nan,nan,nan,nan,nan
21880,nan,nan,nan,nan,nan
21881,nan,nan,nan,nan,nan
21882,nan,nan,nan,nan,nan
21883,nan,nan,nan,nan,nan
21884,29.975,855.028076,881.270996,3.123304,3.951895
21885,nan,nan,nan,nan,nan
21886,22.770,1072.492065,1074.669434,3.163573,3.261906
21887,nan,nan,nan,nan,nan
21888,nan,nan,nan,nan,nan
21889,nan,nan,nan,nan,nan
21890,37.980,872.734192,875.225037,3.182511,3.395844
21891,35.020,919.531006,931.786560,3.135280,3.804256
21892,nan,nan,nan,nan,nan
21893,nan,nan,nan,nan,nan
21894,38.545,882.677368,883.878235,3.196599,3.306599
21895,nan,nan,nan,nan,nan
21896,36.050,1047.833740,1054.223267,3.091155,3.502821
21897,30.875,1014.852661,1053.713989,3.168728,4.059433
21898,34.675,910.932922,927.974060,3.162931,3.882157
21899,nan,nan,nan,nan,nan
21900,32.105,956.789551,982.459717,3.102904,3.919050
21901,33.185,908.395081,925.650513,3.214138,3.928625
21902,nan,nan,nan,nan,nan
21903,36.450,954.780334,955.022705,3.186827,3.677922
21904,nan,nan,nan,nan,nan
21905,nan,nan,nan,nan,nan
21906,18.585,1075.634888,1077.143921,3.137712,3.199378
21907,nan,nan,nan,nan,nan
21908,nan,nan,nan,nan,nan
21909,35.900,924.275269,937.967773,3.166517,3.851872
21910,nan,nan,nan,nan,nan
21911,nan,nan,nan,nan,nan
21912,20.850,1028.191284,1042.865356,3.161855,3.785104
21913,nan,nan,nan,nan,nan
21914,nan,nan,nan,nan,nan
21915,nan,nan,nan,nan,nan
21916,nan,nan,nan,nan,nan
21917,31.950,941.803589,968.946655,3.173225,4.008278
21918,nan,nan,nan,nan,nan
21919,nan,nan,nan,nan,nan
21920,nan,nan,nan,nan,nan
21921,27.600,915.848816,948.191772,3.125200,4.011049
21922,37.015,943.151550,943.974670,3.176934,3.613600
21923,31.815,932.801880,958.652893,3.192822,4.011145
21924,26.165,986.350281,1010.588196,3.105536,3.867303
21925,nan,nan,nan,nan,nan
21926,18.610,1075.723633,1077.191040,3.192605,3.254272
21927,36.390,889.281006,896.896484,3.181731,3.769879
21928,36.835,951.870544,952.246460,3.191722,3.736926
21929,nan,nan,nan,nan,nan
21930,24.225,1077.523071,1078.482300,3.162127,3.205460
21931,nan,nan,nan,nan,nan
21932,37.865,878.382568,881.707092,3.182968,3.497968
21933,nan,nan,nan,nan,nan
21934,34.500,969.984131,992.534485,3.135813,3.918797
21935,36.735,871.845337,876.833862,3.159911,3.638244
21936,36.810,835.981750,838.928772,3.149438,3.642609
21937,18.815,984.611938,1007.896851,3.171245,3.896245
21938,nan,nan,nan,nan,nan
21939,nan,nan,nan,nan,nan
21940,nan,nan,nan,nan,nan
21941,37.240,920.165527,922.272888,3.151111,3.614444
21942,nan,nan,nan,nan,nan
21943,33.810,1044.574463,1051.628784,3.159070,3.602404
21944,31.960,990.517700,1003.388489,3.157837,3.824039
21945,32.785,993.821228,1027.775635,3.183502,4.057458
21946,nan,nan,nan,nan,nan
21947,nan,nan,nan,nan,nan
21948,nan,nan,nan,nan,nan
21949,38.484,869.260376,870.665039,3.181104,3.294437
21950,20.060,1062.941528,1067.524658,3.149108,3.352442
21951,nan,nan,nan,nan,nan
21952,30.820,969.338867,985.260681,3.110328,3.811251
21953,nan,nan,nan,nan,nan
21954,nan,nan,nan,nan,nan
21955,30.050,995.825012,1032.706055,3.159296,4.047506
21956,33.370,1036.277832,1044.366089,3.167536,3.717536
21957,nan,nan,nan,nan,nan
21958,34.350,1004.150269,1027.377930,3.100434,3.873362
21959,34.575,1061.579346,1065.580688,3.161849,3.399468
21960,nan,nan,nan,nan,nan
21961,31.860,1018.029663,1029.176636,3.183741,3.825408
21962,20.689,1032.751831,1042.124390,3.177243,3.736562
21963,nan,nan,nan,nan,nan
21964,nan,nan,nan,nan,nan
21965,22.500,936.711060,964.972595,3.186559,4.007081
21966,nan,nan,nan,nan,nan
21967,nan,nan,nan,nan,nan
21968,nan,nan,nan,nan,nan
21969,nan,nan,nan,nan,nan
21970,nan,nan,nan,nan,nan
21971,nan,nan,nan,nan,nan
21972,nan,nan,nan,nan,nan
21973,nan,nan,nan,nan,nan
21974,34.590,1030.121948,1040.284912,3.179297,3.810192
21975,nan,nan,nan,nan,nan
21976,34.750,1040.518188,1048.176880,3.141236,3.636236
21977,29.870,968.835999,990.140259,3.099401,3.852372
21978,34.515,957.603394,989.689697,3.155703,4.044941
21979,38.280,963.879944,963.916199,3.143124,3.296458
21980,nan,nan,nan,nan,nan
21981,38.460,1041.992798,1048.878174,3.146292,3.640788
21982,nan,nan,nan,nan,nan
21983,nan,nan,nan,nan,nan
21984,30.775,909.265381,936.973022,3.199389,4.030776
21985,36.810,895.060913,898.672302,3.130193,3.620925
21986,nan,nan,nan,nan,nan
21987,nan,nan,nan,nan,nan
21988,35.700,933.181946,943.411987,3.145406,3.797395
21989,nan,nan,nan,nan,nan
21990,26.300,1043.046997,1051.747925,3.078284,3.513284
21991,nan,nan,nan,nan,nan
21992,34.325,979.328735,1011.565552,3.083395,3.959858
21993,nan,nan,nan,nan,nan
21994,nan,nan,nan,nan,nan
21995,nan,nan,nan,nan,nan
21996,nan,nan,nan,nan,nan
21997,nan,nan,nan,nan,nan
21998,nan,nan,nan,nan,nan
21999,39.001,974.230103,975.650146,3.149905,3.628426
22000,35.950,1073.895996,1075.531128,3.068061,3.158061
22001,nan,nan,nan,nan,nan
22002,26.750,1068.093384,1071.270630,3.098436,3.246769
22003,33.020,1029.265625,1043.448853,3.082623,3.754034
22004,32.455,918.791443,943.646301,3.186625,3.993843
22005,37.300,878.403320,882.739380,3.206657,3.633324
22006,nan,nan,nan,nan,nan
22007,nan,nan,nan,nan,nan
22008,32.319,1036.957520,1045.958862,3.054047,3.583359
22009,37.761,1035.884521,1043.195190,3.152610,3.721996
22010,nan,nan,nan,nan,nan
22011,nan,nan,nan,nan,nan
22012,37.350,875.014465,879.462097,3.210895,3.630143
22013,36.036,1045.560181,1052.282349,3.151892,3.585226
22014,nan,nan,nan,nan,nan
22015,36.050,905.470093,923.308167,3.178871,3.908571
22016,nan,nan,nan,nan,nan
22017,32.820,988.459106,1006.484131,3.083975,3.811250
22018,28.900,1019.328552,1044.779663,3.149895,3.913965
22019,33.150,1042.869263,1050.552612,3.109184,3.569302
22020,32.020,995.016846,1030.748779,3.104260,3.993900
22021,nan,nan,nan,nan,nan
22022,nan,nan,nan,nan,nan
22023,27.835,967.810364,996.367371,3.200278,4.021049
22024,nan,nan,nan,nan,nan
22025,nan,nan,nan,nan,nan
22026,nan,nan,nan,nan,nan
22027,28.755,966.250427,995.796021,3.197643,4.029625
22028,nan,nan,nan,nan,nan
22029,36.881,1052.458252,1058.076660,3.109723,3.461390
22030,nan,nan,nan,nan,nan
22031,33.265,1044.036865,1051.450928,3.117706,3.567706
22032,nan,nan,nan,nan,nan
22033,37.960,943.539734,944.311218,3.195182,3.485182
22034,31.685,999.456360,1024.645996,3.193034,3.977917
22035,nan,nan,nan,nan,nan
22036,20.020,1061.929932,1066.650635,3.198133,3.412609
22037,36.370,931.796143,943.547546,3.146135,3.816016
22038,nan,nan,nan,nan,nan
22039,nan,nan,nan,nan,nan
22040,30.915,973.994324,992.846313,3.150471,3.881346
22041,nan,nan,nan,nan,nan
22042,29.380,989.733276,1025.383911,3.183473,4.064424
22043,30.050,948.511597,976.229187,3.205880,4.035880
22044,39.000,961.980469,962.077881,3.130960,3.402627
22045,nan,nan,nan,nan,nan
22046,29.750,987.432373,1005.646606,3.182756,3.899106
22047,33.100,988.601257,1002.595215,3.168684,3.853828
22048,nan,nan,nan,nan,nan
22049,21.105,1052.251221,1059.002808,3.186960,3.513627
22050,nan,nan,nan,nan,nan
22051,39.000,985.299255,985.700256,3.135992,3.274326
22052,nan,nan,nan,nan,nan
22053,nan,nan,nan,nan,nan
22054,31.950,1066.385376,1069.596558,3.143162,3.318162
22055,nan,nan,nan,nan,nan
22056,nan,nan,nan,nan,nan
22057,39.001,968.413757,969.516785,3.131990,3.622509
22058,nan,nan,nan,nan,nan
22059,nan,nan,nan,nan,nan
22060,35.995,1007.152405,1021.676697,3.135811,3.827230
22061,nan,nan,nan,nan,nan
22062,34.200,1054.725464,1060.192017,3.107839,3.424505
22063,37.650,1038.578979,1046.453003,3.072254,3.604225
22064,31.720,980.874268,1001.765015,3.142835,3.894191
22065,29.000,1048.506958,1055.813599,3.066976,3.447106
22066,nan,nan,nan,nan,nan
22067,38.911,981.377441,983.747803,3.159099,3.731044
22068,nan,nan,nan,nan,nan
22069,nan,nan,nan,nan,nan
22070,38.386,1036.030884,1043.375122,3.123839,3.694142
22071,nan,nan,nan,nan,nan
22072,nan,nan,nan,nan,nan
22073,nan,nan,nan,nan,nan
22074,nan,nan,nan,nan,nan
22075,33.650,1036.104126,1044.376099,3.123610,3.675991
22076,nan,nan,nan,nan,nan
22077,nan,nan,nan,nan,nan
22078,nan,nan,nan,nan,nan
22079,38.129,926.330383,927.434265,3.162783,3.391116
22080,nan,nan,nan,nan,nan
22081,38.440,863.199890,865.171753,3.200609,3.350610
22082,nan,nan,nan,nan,nan
22083,37.490,953.799988,954.083618,3.174476,3.582809
22084,39.001,1033.782349,1036.667847,3.134234,3.397567
22085,nan,nan,nan,nan,nan
22086,nan,nan,nan,nan,nan
22087,nan,nan,nan,nan,nan
22088,29.605,948.862549,974.019226,3.090471,3.893804
22089,29.685,959.761902,984.305786,3.194305,3.985651
22090,21.429,1045.822510,1054.131714,3.153711,3.552629
22091,nan,nan,nan,nan,nan
22092,nan,nan,nan,nan,nan
22093,39.000,979.623291,980.149780,3.126154,3.341154
22094,nan,nan,nan,nan,nan
22095,nan,nan,nan,nan,nan
22096,35.780,935.195251,948.616211,3.153940,3.841798
22097,nan,nan,nan,nan,nan
22098,39.000,1039.247314,1045.952393,3.082042,3.572814
22099,37.820,1046.236328,1052.719971,3.103272,3.538412
22100,14.025,1074.197388,1076.173706,3.165999,3.242666
22101,nan,nan,nan,nan,nan
22102,38.175,939.879395,940.554504,3.153275,3.361608
22103,22.804,1044.245239,1052.762085,3.133761,3.552094
22104,nan,nan,nan,nan,nan
22105,30.720,887.127319,906.750122,3.237696,3.968358
22106,nan,nan,nan,nan,nan
22107,nan,nan,nan,nan,nan
22108,nan,nan,nan,nan,nan
22109,36.750,1068.453613,1071.154785,3.105080,3.261746
22110,32.655,1018.646851,1037.755371,3.161225,3.883021
22111,nan,nan,nan,nan,nan
22112,37.230,937.996399,939.164124,3.175025,3.640025
22113,35.500,918.064697,945.180725,3.185210,4.023237
22114,32.024,1028.850830,1042.710815,3.118272,3.767179
22115,nan,nan,nan,nan,nan
22116,35.860,942.166382,947.403015,3.186313,3.785239
22117,22.080,1057.232056,1062.779785,3.209113,3.479113
22118,24.634,1034.103271,1043.131714,3.184797,3.746429
22119,nan,nan,nan,nan,nan
22120,34.590,954.192261,977.697876,3.131466,3.933523
22121,38.565,910.776917,911.634705,3.186627,3.299961
22122,nan,nan,nan,nan,nan
22123,nan,nan,nan,nan,nan
22124,37.731,1038.234741,1045.761230,3.129705,3.668844
22125,29.435,990.951782,1024.684570,3.130063,3.991388
22126,36.815,846.955627,850.539673,3.154049,3.634049
22127,36.035,849.210632,856.306152,3.205992,3.786776
22128,34.935,950.015686,972.681091,3.134364,3.930918
22129,37.120,867.978027,872.587097,3.190692,3.597359
22130,37.450,933.013550,934.273560,3.185269,3.530269
22131,38.850,902.225159,902.524841,3.176153,3.209486
22132,nan,nan,nan,nan,nan
22133,32.685,1040.375366,1047.893433,3.197879,3.694546
22134,nan,nan,nan,nan,nan
22135,nan,nan,nan,nan,nan
22136,39.000,974.797180,975.509277,3.145668,3.469001
22137,nan,nan,nan,nan,nan
22138,nan,nan,nan,nan,nan
22139,nan,nan,nan,nan,nan
22140,37.005,926.045593,928.171021,3.199614,3.738265
22141,nan,nan,nan,nan,nan
22142,33.970,1029.343628,1043.609985,3.128281,3.804369
22143,32.070,967.689697,983.153381,3.189169,3.888510
22144,27.965,944.427734,977.150024,3.189286,4.070700
22145,nan,nan,nan,nan,nan
22146,36.010,855.909485,879.461670,3.229934,4.027117
22147,34.730,976.580139,993.582092,3.155363,3.878069
22148,19.475,1072.774170,1074.971924,3.163488,3.256822
22149,nan,nan,nan,nan,nan
22150,24.374,1032.820435,1041.758911,3.178409,3.753409
22151,35.960,916.680237,920.897278,3.174616,3.741779
22152,nan,nan,nan,nan,nan
22153,38.374,917.304016,918.246765,3.138691,3.288692
22154,nan,nan,nan,nan,nan
22155,39.000,1028.561279,1032.728516,3.089498,3.469498
22156,30.610,968.827515,1003.795105,3.207768,4.103045
22157,nan,nan,nan,nan,nan
22158,29.700,1023.221680,1037.740967,3.141091,3.804425
22159,nan,nan,nan,nan,nan
22160,38.826,979.592102,983.257446,3.129473,3.715601
22161,nan,nan,nan,nan,nan
22162,34.400,1074.910034,1076.331177,3.114851,3.191518
22163,39.001,978.045349,979.774353,3.153779,3.655445
22164,34.660,967.451050,983.578796,3.159404,3.877031
22165,33.060,1073.801636,1075.501465,3.124819,3.214819
22166,33.655,1030.083008,1043.377808,3.114256,3.782456
22167,37.090,853.154724,857.467896,3.180908,3.651032
22168,nan,nan,nan,nan,nan
22169,25.150,1022.888733,1044.768188,3.067213,3.784910
22170,nan,nan,nan,nan,nan
22171,35.750,898.154358,917.779358,3.143245,3.889067
22172,nan,nan,nan,nan,nan
22173,nan,nan,nan,nan,nan
22174,nan,nan,nan,nan,nan
22175,nan,nan,nan,nan,nan
22176,nan,nan,nan,nan,nan
22177,34.880,982.765503,1005.546631,3.133012,3.915267
22178,38.880,873.984802,874.313293,3.207382,3.234048
22179,28.910,991.648926,1023.595581,3.102922,3.941255
22180,nan,nan,nan,nan,nan
22181,37.171,1030.649658,1042.566406,3.108886,3.761793
22182,34.520,985.158630,1003.370239,3.143301,3.875847
22183,nan,nan,nan,nan,nan
22184,nan,nan,nan,nan,nan
22185,nan,nan,nan,nan,nan
22186,38.710,898.569824,899.312317,3.184537,3.266204
22187,35.500,932.332275,950.333313,3.201957,3.939476
22188,nan,nan,nan,nan,nan
22189,36.125,926.214478,945.437317,3.182726,3.931227
22190,nan,nan,nan,nan,nan
22191,nan,nan,nan,nan,nan
22192,36.500,854.051331,858.811523,3.191980,3.689489
22193,39.000,983.717041,986.318237,3.131735,3.682867
22194,nan,nan,nan,nan,nan
22195,nan,nan,nan,nan,nan
22196,nan,nan,nan,nan,nan
22197,32.030,926.515808,941.203186,3.146714,3.838123
22198,24.209,1023.844604,1034.366821,3.175426,3.773759
22199,nan,nan,nan,nan,nan
22200,38.105,949.492371,949.937683,3.182711,3.381044
22201,nan,nan,nan,nan,nan
22202,nan,nan,nan,nan,nan
22203,nan,nan,nan,nan,nan
22204,nan,nan,nan,nan,nan
22205,nan,nan,nan,nan,nan
22206,30.950,1006.169495,1023.755493,3.224249,3.928155
22207,nan,nan,nan,nan,nan
22208,nan,nan,nan,nan,nan
22209,nan,nan,nan,nan,nan
22210,35.650,981.646851,987.877319,3.138892,3.753855
22211,nan,nan,nan,nan,nan
22212,nan,nan,nan,nan,nan
22213,nan,nan,nan,nan,nan
22214,nan,nan,nan,nan,nan
22215,23.070,1066.402100,1070.072266,3.138299,3.305305
22216,nan,nan,nan,nan,nan
22217,38.599,963.063110,963.114380,3.140274,3.240274
22218,nan,nan,nan,nan,nan
22219,34.250,966.451538,984.359497,3.091369,3.826257
22220,nan,nan,nan,nan,nan
22221,nan,nan,nan,nan,nan
22222,23.224,1035.868896,1045.458252,3.132338,3.654118
22223,38.200,1031.517944,1042.194824,3.081404,3.727204
22224,30.875,1006.662842,1023.096130,3.197755,3.891089
22225,nan,nan,nan,nan,nan
22226,nan,nan,nan,nan,nan
22227,35.865,956.368347,958.304016,3.154181,3.724627
22228,nan,nan,nan,nan,nan
22229,28.325,1067.931763,1071.086426,3.102030,3.257030
22230,nan,nan,nan,nan,nan
22231,37.035,826.915649,830.610657,3.230748,3.739082
22232,38.385,965.120911,965.144409,3.146909,3.276909
22233,35.770,993.448242,1000.141541,3.119361,3.735927
22234,22.775,975.390930,1010.604126,3.164131,4.025318
22235,19.375,1060.461060,1065.619995,3.170227,3.398560
22236,nan,nan,nan,nan,nan
22237,nan,nan,nan,nan,nan
22238,nan,nan,nan,nan,nan
22239,37.195,953.432922,953.682678,3.151555,3.553222
22240,35.930,920.825134,929.199646,3.183192,3.804917
22241,nan,nan,nan,nan,nan
22242,39.000,1050.965210,1055.226440,3.097681,3.397681
22243,nan,nan,nan,nan,nan
22244,nan,nan,nan,nan,nan
22245,39.000,1037.485474,1043.279907,3.183372,3.650263
22246,nan,nan,nan,nan,nan
22247,nan,nan,nan,nan,nan
22248,36.980,928.461792,930.286011,3.192031,3.672515
22249,27.050,985.158691,1015.710144,3.068103,3.898688
22250,30.915,1007.085999,1023.657593,3.108786,3.804101
22251,37.850,949.643311,950.116089,3.150872,3.454205
22252,nan,nan,nan,nan,nan
22253,32.435,902.544556,931.252563,3.162720,4.013165
22254,38.610,879.443176,880.538391,3.177440,3.274107
22255,nan,nan,nan,nan,nan
22256,38.635,847.872925,848.364929,3.173059,3.258059
22257,32.805,993.230469,1004.725098,3.196028,3.852159
22258,nan,nan,nan,nan,nan
22259,nan,nan,nan,nan,nan
22260,nan,nan,nan,nan,nan
22261,28.235,990.449890,1020.194458,3.213664,4.029788
22262,35.380,991.434814,1008.554504,3.123655,3.844778
22263,nan,nan,nan,nan,nan
22264,nan,nan,nan,nan,nan
22265,28.450,998.092957,1022.686890,3.151198,3.919253
22266,31.900,921.475586,947.486511,3.212109,4.030046
22267,nan,nan,nan,nan,nan
22268,nan,nan,nan,nan,nan
22269,32.485,971.397888,981.042908,3.096669,3.739193
22270,nan,nan,nan,nan,nan
22271,nan,nan,nan,nan,nan
22272,nan,nan,nan,nan,nan
22273,39.000,1022.324463,1026.329102,3.102555,3.493003
22274,38.789,892.325500,892.835693,3.173830,3.225497
22275,35.520,960.150818,978.719238,3.127729,3.876913
22276,nan,nan,nan,nan,nan
22277,39.000,1038.582153,1044.803833,3.123743,3.592535
22278,nan,nan,nan,nan,nan
22279,23.725,993.046082,1022.924500,3.076003,3.880150
22280,nan,nan,nan,nan,nan
22281,nan,nan,nan,nan,nan
22282,30.870,974.759155,1000.076538,3.094269,3.893297
22283,nan,nan,nan,nan,nan
22284,37.085,1048.039063,1054.112061,3.145066,3.556224
22285,nan,nan,nan,nan,nan
22286,36.525,903.061218,910.053040,3.165926,3.758199
22287,nan,nan,nan,nan,nan
22288,nan,nan,nan,nan,nan
22289,nan,nan,nan,nan,nan
22290,nan,nan,nan,nan,nan
22291,33.675,1013.803406,1052.561523,3.089570,3.998340
22292,31.515,940.719666,965.710205,3.211107,4.019866
22293,25.335,1040.219482,1048.944946,3.167278,3.645611
22294,37.250,918.897217,921.085938,3.187675,3.625856
22295,nan,nan,nan,nan,nan
22296,36.060,947.398010,956.832642,3.183900,3.834975
22297,38.160,859.762146,861.835205,3.192165,3.383832
22298,nan,nan,nan,nan,nan
22299,34.450,1018.329041,1034.286499,3.102714,3.802617
22300,nan,nan,nan,nan,nan
22301,28.675,1054.597168,1060.264160,3.180290,3.490740
